account_id,ring_score,pattern,detail
C1113315230,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1113228657,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1113166095,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1095941012,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1097573781,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1099095006,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1100350160,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1102351781,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1104131032,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1104637964,0.3,FAN_IN,Fan-in hub: 3 unique senders
C110644106,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1106496405,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1107247786,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1107950454,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1109158101,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1109638648,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1110501263,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1111795873,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1065138033,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1063213841,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1132856962,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1024211115,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1017113849,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1018056011,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1018208862,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1019289016,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1019722569,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1019798746,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1020817231,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1024386057,0.3,FAN_IN,Fan-in hub: 3 unique senders
C103144166,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1024507180,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1025635971,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1026590674,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1027623940,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1027815685,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1029249771,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1029263166,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1017026037,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1014320385,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1013161690,0.3,FAN_IN,Fan-in hub: 3 unique senders
C101258238,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1000966905,0.3,FAN_IN,Fan-in hub: 3 unique senders
C100195995,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1002054549,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1002054566,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1002481183,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1002643479,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1002647770,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1003188636,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1003941976,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1004386624,0.3,FAN_IN,Fan-in hub: 3 unique senders
C10085103,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1009205272,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1009308722,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1010322353,0.3,FAN_IN,Fan-in hub: 3 unique senders
C101084006,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1030840472,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1033422691,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1063098174,0.3,FAN_IN,Fan-in hub: 3 unique senders
C10550299,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1049592436,0.3,FAN_IN,Fan-in hub: 3 unique senders
C105129198,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1051729632,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1053125376,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1053279275,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1053528543,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1053963921,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1057033939,0.3,FAN_IN,Fan-in hub: 3 unique senders
C10351305,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1057427342,0.3,FAN_IN,Fan-in hub: 3 unique senders
C105871764,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1058865405,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1059744847,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1060684159,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1061783643,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1062990251,0.3,FAN_IN,Fan-in hub: 3 unique senders
C104837836,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1047052894,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1046580913,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1046148952,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1035275258,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1035339941,0.3,FAN_IN,Fan-in hub: 3 unique senders
C10359220,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1039480348,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1040960664,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1042309658,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1043182111,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1043894232,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1045241382,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1045479759,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1045730496,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1045812921,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1045860907,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1045906528,0.3,FAN_IN,Fan-in hub: 3 unique senders
C104596511,0.3,FAN_IN,Fan-in hub: 3 unique senders
C11308762,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1133447553,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1265100708,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1223280580,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1219542388,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1219580034,0.3,FAN_IN,Fan-in hub: 3 unique senders
C122041159,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1221415259,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1221837288,0.3,FAN_IN,Fan-in hub: 3 unique senders
C122252510,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1222953747,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1223826572,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1232028199,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1223981054,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1225139025,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1226365310,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1227690951,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1228646624,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1229365714,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1229956835,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1219501994,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1217696361,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1215525469,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1215249622,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1203416305,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1204143560,0.3,FAN_IN,Fan-in hub: 3 unique senders
C120448706,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1204882348,0.3,FAN_IN,Fan-in hub: 3 unique senders
C120573543,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1206213882,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1206277445,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1206337213,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1209816102,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1210481208,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1212542625,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1212922449,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1214672697,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1215078267,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1215184875,0.3,FAN_IN,Fan-in hub: 3 unique senders
C12303065,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1232173291,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1203117329,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1254895309,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1248552948,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1250949702,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1251746752,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1254125816,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1254232333,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1254251449,0.3,FAN_IN,Fan-in hub: 3 unique senders
C125476121,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1257198433,0.3,FAN_IN,Fan-in hub: 3 unique senders
C123252480,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1259628579,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1260498663,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1261395064,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1262684461,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1263201809,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1263595454,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1264794918,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1248497805,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1247766905,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1247483290,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1247063387,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1232706569,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1232899506,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1233472915,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1233857577,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1236325131,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1237554787,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1237757668,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1238190896,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1241088366,0.3,FAN_IN,Fan-in hub: 3 unique senders
C124145230,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1243891099,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1244236447,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1244938578,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1245686433,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1246292512,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1203327201,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1203075933,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1135201241,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1149993607,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1145088645,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1146318901,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1146944728,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1147257790,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1148252129,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1148864154,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1148965476,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1151015079,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1158077339,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1151424466,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1151443098,0.3,FAN_IN,Fan-in hub: 3 unique senders
C115258931,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1153002838,0.3,FAN_IN,Fan-in hub: 3 unique senders
C115408826,0.3,FAN_IN,Fan-in hub: 3 unique senders
C115642386,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1156690809,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1144527317,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1144451820,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1143592289,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1143566273,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1135411384,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1135595077,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1136467196,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1136658016,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1136721797,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1137247436,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1138058277,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1138070815,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1139638003,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1141013803,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1141477709,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1141715553,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1142107540,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1142227341,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1142779454,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1157860056,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1160032260,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1202559316,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1194355842,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1187370738,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1187639680,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1190332895,0.3,FAN_IN,Fan-in hub: 3 unique senders
C119074775,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1193046101,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1194106530,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1194247393,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1194433422,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1160590012,0.3,FAN_IN,Fan-in hub: 3 unique senders
C11967243,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1197448940,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1199452459,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1199866611,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1201285318,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1202002313,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1202292933,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1186966375,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1186805986,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1186317988,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1186254299,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1161004693,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1161493880,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1164755180,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1169323856,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1170931299,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1171960796,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1175230339,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1176180536,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1177078006,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1177316273,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1177688302,0.3,FAN_IN,Fan-in hub: 3 unique senders
C117771182,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1178329086,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1179490288,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1185358050,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1534258698,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1535631311,0.3,FAN_IN,Fan-in hub: 3 unique senders
C205244980,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1870875721,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1865216462,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1866174666,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1866551752,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1868086565,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1868086617,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1868341918,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1869463804,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1871454508,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1879908718,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1872316350,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1872440449,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1872581197,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1873355111,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1873485694,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1873793607,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1874734065,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1864699988,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1864200741,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1864184492,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1862972704,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1851709194,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1852870231,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1853122949,0.3,FAN_IN,Fan-in hub: 3 unique senders
C185554992,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1855890080,0.3,FAN_IN,Fan-in hub: 3 unique senders
C18560425,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1857906618,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1858260283,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1858893116,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1859488215,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1859669264,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1860311601,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1860755468,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1861950582,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1862127750,0.3,FAN_IN,Fan-in hub: 3 unique senders
C187881338,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1879987609,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1850773130,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1902820362,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1898202919,0.3,FAN_IN,Fan-in hub: 3 unique senders
C189957600,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1899600837,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1901544370,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1901902760,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1902297168,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1902613333,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1903646682,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1880164597,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1904836911,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1906713816,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1907046641,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1907244480,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1907844319,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1908045074,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1909498532,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1897696136,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1896968801,0.3,FAN_IN,Fan-in hub: 3 unique senders
C189648288,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1895678636,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1880920182,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1882203948,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1882615733,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1883742403,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1883867945,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1885370301,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1886044585,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1887470209,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1888073233,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1889234289,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1891715132,0.3,FAN_IN,Fan-in hub: 3 unique senders
C189211927,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1893262045,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1893925012,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1894722013,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1851365786,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1850469971,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1911345912,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1809228698,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1805281646,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1805401417,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1805697243,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1805805367,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1806487408,0.3,FAN_IN,Fan-in hub: 3 unique senders
C180795141,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1808822272,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1809976086,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1818083404,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1809995197,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1810001178,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1810342211,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1810510489,0.3,FAN_IN,Fan-in hub: 3 unique senders
C18132216,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1815427515,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1817494116,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1804196109,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1802944045,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1801013582,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1800105066,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1791681406,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1792309632,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1792462815,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1792973067,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1793309328,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1793483961,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1793789808,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1794565136,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1795566865,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1795790807,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1796334250,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1797569124,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1797799721,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1798476342,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1798751919,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1817743542,0.3,FAN_IN,Fan-in hub: 3 unique senders
C181891376,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1850379259,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1839787162,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1832580921,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1833299565,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1834737669,0.3,FAN_IN,Fan-in hub: 3 unique senders
C183543729,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1836004935,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1836993798,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1838773725,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1840755361,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1820466698,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1841632515,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1843194365,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1843789653,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1844401703,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1847588004,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1848273293,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1848724112,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1832557758,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1831836587,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1831393491,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1830641888,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1821944578,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1822379623,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1822592488,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1823436122,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1823775112,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1824211605,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1825310375,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1827000567,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1827064747,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1827820753,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1827915643,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1828225576,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1828491936,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1828969060,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1830400244,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1910161592,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1911590890,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1791332027,0.3,FAN_IN,Fan-in hub: 3 unique senders
C2006031132,0.3,FAN_IN,Fan-in hub: 3 unique senders
C2000243735,0.3,FAN_IN,Fan-in hub: 3 unique senders
C2000431934,0.3,FAN_IN,Fan-in hub: 3 unique senders
C2001985203,0.3,FAN_IN,Fan-in hub: 3 unique senders
C200207871,0.3,FAN_IN,Fan-in hub: 3 unique senders
C2002544489,0.3,FAN_IN,Fan-in hub: 3 unique senders
C1000430395,0.3,FAN_IN,Fan-in hub: 3 unique senders
C2005480371,0.3,FAN_IN,Fan-in hub: 3 unique senders
C201104342,0.3,FAN_IN,Fan-in hub: 3 unique senders
C2018855587,0.3,FAN_IN,Fan-in hub: 3 unique senders
C2011216676,0.3,FAN_IN,Fan-in hub: 3 unique senders
C2011302778,0.3,FAN_IN,Fan-in hub: 3 unique senders
C2013979563,0.3,FAN_IN,Fan-in hub: 3 unique senders
C2015274114,0.3,FAN_IN,Fan-in hub: 3 unique senders
